unit_id,description,fav_number,sidebar_color,tweet_count,name,gender
815719294,0.0,0,blue,0,RAEHEREEEE,1
815719295,1.0,0,0,1,Ilse_Futbolista,1
815719296,1.0,0,blue,0,ShitApolloYells,0
815719298,0.0,0,blue,0,butkick2000,0
815719299,1.0,0,other,1,Odi_SH,0
815719301,1.0,0,blue,0,AngieMozart,1
815719303,1.0,0,blue,1,BuzzellNatalie,1
815719304,0.0,0,blue,0,cyrusodessa,0
815719305,1.0,0,other,1,WisemanKayo,0
815719306,0.0,0,blue,1,YemiSureGirl,1
815719307,1.0,1,other,1,smizz,1
815719309,1.0,0,0,0,angie48534918,1
815719311,1.0,0,blue,0,techcheckrepair,0
815719312,1.0,1,0,1,JakeElman,0
815719313,0.0,1,other,1,Madelineh28,1
815719316,,0,blue,0,NotNuttyKarl,1
815719320,1.0,0,other,0,Adrien_RG,0
815719322,0.0,1,other,0,ClemsonJohn,0
815719323,0.0,0,0,0,movieskink,1
815719325,1.0,1,0,0,Shady1277,0
815719326,0.0,1,blue,0,ilovegiraffes_,1
815719327,1.0,1,other,1,oddbennett,0
815719329,1.0,0,blue,0,LmarieAsad,1
815719330,1.0,0,0,1,AliciaVRuiz,1
815719331,0.0,1,0,1,KingClay__,0
815719332,1.0,1,0,1,thepanda_karina,1
815719334,0.0,1,0,0,sh4nnonmiller,1
815719336,,0,blue,1,Ayu7sith4,1
815719337,0.0,1,other,1,DrRockt0pus,0
815719338,0.0,0,blue,0,buomar94,0
815719339,0.0,0,blue,0,mill_isit,1
815719340,0.0,1,blue,1,Mydickboyyy,1
815719343,1.0,0,blue,1,ArdithBordonaro,1
815719344,1.0,0,blue,0,spikenewlyn,0
815719345,0.0,1,other,1,fuckgivenchy,0
815719346,1.0,0,other,0,mickbk,0
815719348,,0,other,0,rorylitwin,0
815719350,1.0,0,blue,1,DianaTsang1,1
815719351,1.0,0,blue,1,iSpeak9ja,1
815719353,0.0,1,other,1,downeysmile,0
815719354,1.0,0,other,1,kilpatrickeolue,1
815719356,0.0,1,other,1,POWERPUFFBROOKE,1
815719357,0.0,1,0,1,mirakyun,0
815719358,1.0,1,blue,1,kayadfi,1
815719359,0.0,0,0,1,6SEISS6,1
815719360,0.0,1,blue,1,lesatorr,0
815719361,0.0,1,other,1,babisofia,1
815719365,1.0,1,0,1,SouthAfricanEQ,1
815719366,1.0,0,other,1,Aethylred,0
815719367,,1,other,0,yananues,1
815719368,0.0,1,other,1,constanshow,1
815719369,1.0,1,0,1,coloredcharms,0
815719373,1.0,0,other,0,ponder76,1
815719375,1.0,0,other,1,msrainerain,1
815719377,1.0,0,blue,0,LouanneGaffe,1
815719378,1.0,0,other,0,jenkoons,1
815719380,1.0,0,other,0,colltreese,1
815719382,1.0,0,0,0,RoastmeisterLLC,0
815719383,1.0,0,blue,1,TomOrr777,0
815719385,,0,other,1,_paassiioonn,1
815719387,1.0,1,0,1,bIuesavages,0
815719388,,0,other,0,jessicayounis,1
815719389,0.0,1,blue,1,_ThatkidZach,0
815719391,1.0,0,0,1,PennTweetz,0
815719392,1.0,1,other,1,RetiredTeacherD,0
815719393,1.0,0,blue,1,Kingabdul07,0
815719398,1.0,0,other,1,dam3_un_beso,1
815719401,0.0,1,other,1,kweenaj_____,1
815719403,1.0,0,other,0,JLJ167,0
815719404,0.0,1,blue,0,ellpennerz,1
815719405,0.0,1,other,0,dirthelmet,0
815719406,0.0,1,other,0,brxwnlouise,1
815719408,1.0,0,blue,1,TerryNova_,1
815719410,0.0,0,other,1,TMT_French,1
815719412,1.0,0,0,1,NaughtyBeyotch,1
815719413,1.0,1,other,1,briteveprice,1
815719414,1.0,0,other,0,SteidlSteinberg,0
815719415,1.0,0,blue,0,CristyMandy,1
815719418,1.0,0,other,1,clrdougherty,0
815719419,,0,0,1,TexasCruzn,0
815719421,1.0,1,0,0,taylorsuggxxxxx,0
815719422,1.0,1,other,1,bambamschoker,0
815719424,1.0,0,blue,0,OnLocationEd,0
815719425,1.0,1,0,0,PegueroM,1
815719429,1.0,1,0,0,sydeischens,1
815719430,1.0,1,0,1,martmns,1
815719432,0.0,1,0,1,SpaceGodfather,0
815719434,0.0,0,0,0,ReggieThompson1,0
815719438,1.0,0,blue,0,Ashlee35900,1
815719439,,1,other,1,cxntlaura,1
815719440,1.0,0,other,1,KevinWGrossman,0
815719441,0.0,1,other,1,blaaaakey,1
815719442,0.0,1,0,1,noragamis,1
815719443,0.0,0,0,0,ATriptoArete,1
815719444,0.0,0,other,0,TFYouWant,0
815719445,1.0,1,0,1,TheBrandonShire,0
815719446,0.0,1,0,1,bob_ide,0
815719447,1.0,1,0,1,AdrianaDuji,1
815719448,0.0,1,blue,1,Samkrazzzy,0
815719450,1.0,0,other,0,StephenLockPA,0
815719451,1.0,0,blue,0,Kris_Knox,0
815719452,,0,blue,0,andymather88,0
815719453,1.0,0,other,1,inGagasHeart,1
815719455,1.0,1,blue,1,iAm_Makhubu,0
815719456,0.0,0,blue,0,P_Kindilien,1
815719457,1.0,0,0,0,Varsha_Nair_,1
815719458,0.0,0,0,0,iamgabbalitaan,0
815719460,0.0,1,blue,1,ruhtyt,1
815719463,1.0,0,blue,0,Jazzy0_8,0
815719464,0.0,1,blue,1,AltarOfTheCowl,0
815719465,0.0,0,0,1,too_blunted23,1
815719466,1.0,1,blue,0,bretmulligan,0
815719467,1.0,0,blue,0,Y2k87_,0
815719469,1.0,0,other,0,BobKnightTweet,0
815719471,0.0,1,blue,1,scandaryl,1
815719472,0.0,1,blue,0,oliviamockford_,1
815719473,0.0,1,other,1,sighs4l,1
815719474,0.0,1,blue,0,micewithcigars,1
815719477,1.0,1,blue,0,TheBigBunBun,0
815719479,0.0,1,other,0,rooksfeather,1
815719481,0.0,0,0,1,dxniellejean,1
815719483,0.0,1,0,1,_azieyazieyzah,1
815719486,0.0,0,other,0,LeeAdamWilshier,0
815719487,1.0,1,other,1,JaclynAnneD,1
815719488,1.0,0,blue,1,KingJique,0
815719489,1.0,0,other,1,LanitaWildey,0
815719490,1.0,1,other,1,WesleyLowery,0
815719491,1.0,1,blue,1,Speratti1D,0
815719492,0.0,1,blue,1,oceantay,1
815719493,0.0,0,0,1,3IRIS6Miranda19,1
815719496,0.0,0,blue,0,hodgmik1,0
815719497,0.0,1,other,1,normaniser,1
815719500,1.0,0,other,1,pacoschroeder,0
815719501,,0,0,0,ericf_7,0
815719502,0.0,1,other,1,RhiannonDarling,1
815719503,0.0,0,blue,0,abz_absz,1
815719506,0.0,0,blue,1,tmckenney203,0
815719507,0.0,0,0,0,petergrossman,0
815719508,1.0,0,0,0,cemberlii,1
815719509,0.0,0,blue,0,ce_2chocolate,1
815719510,1.0,0,blue,1,kathniel_ivy,1
815719511,,0,other,1,Mr_CaptnObvious,0
815719513,0.0,0,0,1,JRaquell_,1
815719514,0.0,0,other,0,theawalton18,1
815719515,1.0,0,other,1,ghazyIM98,0
815719516,1.0,0,blue,1,ArdithBordonaro,1
815719517,1.0,1,other,0,kellycarberry,1
815719518,1.0,0,0,0,MrColtEdwards,0
815719519,1.0,0,other,0,Atrapa_cocos,0
815719522,0.0,0,other,0,MaryanneBigTi,1
815719523,1.0,1,other,0,Lea_Maria__,1
815719525,1.0,0,blue,1,leechjgena,1
815719529,0.0,0,blue,0,Savvyheiden,1
815719531,1.0,1,0,1,GeorgeCochrane1,0
815719532,1.0,0,0,0,hcarecomply,0
815719533,0.0,1,other,1,mellymel5_,1
815719534,,0,blue,1,createdrumbeats,0
815719535,0.0,1,0,1,RayWills_4,1
815719536,1.0,0,other,0,smartopian,0
815719537,0.0,1,0,1,Bambino_302,0
815719538,0.0,1,blue,0,jdowns15,0
815719539,1.0,1,other,1,NotAnthrFangirl,1
815719541,1.0,1,other,0,paul_hembo,0
815719542,1.0,0,blue,0,MassimoLandi7,0
815719543,0.0,1,other,1,allthelowex,1
815719544,1.0,0,blue,0,THE__ARAB,0
815719545,0.0,1,other,1,dinahsthot,1
815719546,0.0,1,blue,1,guy_someone69,0
815719547,,1,blue,0,ibeast2014,0
815719551,,0,blue,0,Leeiaah_,1
815719553,0.0,1,0,0,ewclayton,1
815719554,1.0,1,blue,1,n8taki,1
815719555,1.0,0,blue,0,feminist_ghost,1
815719558,0.0,1,blue,0,rama_beba,0
815719560,,0,blue,0,BrianFrmThe5th,0
815719562,1.0,0,other,0,bjbernstein,1
815719563,0.0,0,0,0,PFC_Williams,0
815719564,1.0,0,0,0,definitemutter,1
815719565,0.0,1,blue,1,tikaudzu,1
815719566,0.0,1,blue,1,usa_ella,1
815719567,1.0,1,other,1,West_Stand_O,0
815719568,,0,blue,1,RichardsBirch,1
815719570,0.0,1,0,1,horannotyou,0
815719571,0.0,1,other,1,_allisoonn_,1
815719572,1.0,0,blue,0,AndreaM1969,1
815719574,1.0,1,other,1,iansuth,0
815719575,,0,blue,1,HaileyW22810137,1
815719578,1.0,0,other,1,pacoschroeder,0
815719579,,1,blue,1,ed1aniia,1
815719580,1.0,1,blue,1,TheRealPianoBoy,0
815719582,0.0,1,other,0,bainenathan,0
815719583,0.0,1,other,1,Merl_Hammer,0
815719584,,0,blue,1,SharonMichaelso,1
815719586,1.0,0,other,0,SusieCumberland,1
815719588,0.0,0,0,0,HoneyTeta,0
815719589,1.0,0,other,0,Albertkeyn,0
815719592,1.0,0,other,1,templefareast,0
815719593,0.0,1,blue,1,DraftRyan2016,0
815719594,0.0,1,other,1,MissBTC2015,1
815719595,,0,blue,1,WarrenColton1,1
815719596,1.0,0,blue,0,DMirayes,0
815719598,,0,blue,1,cintaselalu21,1
815719599,1.0,1,blue,0,AlvesCristiano7,0
815719601,1.0,1,other,1,Rachel1D2010,0
815719602,1.0,1,0,1,PhineasAndFerg,0
815719604,1.0,1,blue,0,Kar_M12,1
815719606,0.0,0,blue,1,1010xl_T_Wigg,0
815719607,0.0,0,other,1,carol_kawira,0
815719610,0.0,1,0,1,Tyfrm910,0
815719612,1.0,1,other,1,Modo0007,0
815719614,0.0,1,blue,1,SianChristinaK,1
815719615,1.0,1,other,1,HelenLuvsVSPink,1
815719617,1.0,1,blue,1,pixiemama100,1
815719618,1.0,0,other,0,SKJtraveler,1
815719620,1.0,1,blue,1,WatchFiendNatey,0
815719621,1.0,0,blue,1,murthy1983,0
815719622,1.0,1,0,0,iam_mbonisi,0
815719623,1.0,0,other,1,LeveragYourBook,1
815719624,1.0,0,blue,0,ACbrd21,0
815719625,1.0,1,0,1,demilouhazz,0
815719627,,0,blue,1,CramerRonald1,1
815719628,0.0,0,other,1,_laaumake,1
815719629,0.0,1,blue,1,kaebitb,1
815719630,,0,blue,0,HYOSlCA,1
815719631,0.0,1,0,1,Mvni__,0
815719632,1.0,0,0,0,RepentforJesus,0
815719634,1.0,0,other,1,GemaVanbelle,0
815719635,1.0,1,other,1,icanbeyourruler,1
815719636,0.0,1,blue,1,snlz0,1
815719638,0.0,1,blue,1,shirleyymoo,1
815719639,0.0,1,other,1,lilMan_Blair,0
815719640,,0,blue,0,jamaal_greene,0
815719644,,1,blue,0,IainMenzies2,0
815719646,0.0,0,other,1,DeniseCassino,1
815719650,1.0,0,blue,0,LewisThompson_8,0
815719652,0.0,1,blue,1,surzro,0
815719654,1.0,0,blue,1,rabah_wael,0
815719655,1.0,1,other,1,AllenYork,0
815719656,1.0,1,other,0,amandacleghorn,1
815719658,1.0,1,other,1,MattMcNeilAM950,0
815719659,0.0,1,blue,1,octaviaaash,0
815719662,1.0,0,other,0,SherryBabie,1
815719663,0.0,1,0,1,steph_the_sloth,1
815719667,1.0,0,other,1,LiverpoolSailor,0
815719668,0.0,1,blue,1,janinenatt,1
815719669,1.0,0,blue,0,Tblow21,1
815719670,0.0,0,other,0,Rajna_Hussain,1
815719671,0.0,0,other,0,josealvarado213,0
815719672,,1,other,0,KirstenKxOxO,1
815719674,1.0,1,other,1,___mixedbeauty,1
815719676,0.0,1,0,0,damronburgundy,1
815719677,0.0,0,blue,0,luisalberto71,0
815719678,0.0,1,blue,1,mriannaburrayxo,1
815719679,0.0,0,0,0,hhughes0320,0
815719680,,0,blue,1,DysonAmanda1,1
815719688,,0,other,0,shanoeliz,1
815719689,1.0,1,blue,0,DoltonTV,0
815719695,0.0,0,blue,1,PAT_My_DICK,0
815719696,1.0,0,other,0,HuuKiwi,0
815719698,0.0,0,blue,0,tipsaaaynicki,0
815719701,1.0,0,other,1,jb_winchester,1
815719705,0.0,0,other,0,sileaswarwick,1
815719708,1.0,1,other,1,DzifaJ,1
815719710,1.0,0,blue,1,TerryNova_,1
815719712,,0,blue,1,PearcyAdam,1
815719715,0.0,0,other,1,kjllianjones,0
815719716,1.0,1,blue,1,steve1ellen,0
815719719,0.0,1,other,1,JuniorChirino1,0
815719721,1.0,1,blue,1,mkayla_bayla,1
815719724,1.0,0,blue,0,Munkychunky6,0
815719725,,0,blue,0,Fizell,1
815719726,0.0,1,other,0,matt_b84,0
815719728,0.0,0,blue,0,briankrowland,0
815719729,0.0,0,other,0,Next_Game_Bro,0
815719730,0.0,0,blue,0,JETROCKETSKATES,0
815719731,1.0,1,other,1,TheNinjaMax,0
815719732,1.0,1,other,1,SemajZachary,0
815719734,,1,0,1,MADIEXGUILLEN,1
815719735,0.0,1,other,1,dianagoodmans,1
815719736,0.0,1,other,1,Perksofbeeing,1
815719737,0.0,0,other,0,meashy_c,1
815719738,0.0,0,other,1,__Blest,0
815719739,,0,other,1,ogreen32,0
815719742,1.0,1,other,1,RandyHolbrook,0
815719743,1.0,0,blue,0,Iaurensmith,1
815719745,1.0,1,other,1,iAmRoxyAyala,1
815719746,1.0,1,other,0,Hedi_Bb,0
815719748,0.0,0,blue,0,Tangent_Grunt,0
815719749,,0,blue,1,RogerKatherine,1
815719750,0.0,0,blue,0,gothharrystyles,0
815719752,0.0,1,blue,0,clark_garrison4,0
815719754,0.0,1,blue,0,stevieD321,0
815719757,1.0,0,blue,0,Julez_afrique,1
815719759,1.0,0,other,0,Mr_Franks,0
815719760,0.0,0,blue,0,PSA_Advisors,0
815719761,0.0,1,other,0,Sammy_Jenkins,1
815719765,0.0,1,other,1,tippszaay,0
815719766,,0,blue,0,Cafferine,1
815719769,,0,blue,0,blankyhanky9,0
815719771,,1,blue,0,The_Official_TW,1
815719773,1.0,1,0,0,julieweigley,1
815719774,1.0,1,other,1,mrsvwashington,1
815719775,1.0,1,0,1,Free_Martinis,0
815719780,0.0,1,blue,0,_scoper_xX,1
815719781,0.0,0,blue,0,htx3_,0
815719782,0.0,1,0,1,nouisftangels,0
815719783,,1,blue,0,rconley95,0
815719784,0.0,0,blue,0,Peter100147,0
815719785,1.0,0,other,1,MyHerbalGarden,0
815719786,1.0,0,blue,0,yeg_nerd,0
815719787,0.0,0,0,0,thisdreamsalive,1
815719788,0.0,1,0,0,charliarceo,1
815719789,,0,blue,1,Ayu7sith4,1
815719790,,0,other,0,YoderS719,1
815719791,0.0,1,blue,0,KristoferMJones,0
815719792,0.0,1,blue,0,anabellxox,1
815719793,1.0,1,blue,0,anayeli_garfias,1
815719795,0.0,1,other,1,royalty1214,1
815719796,1.0,0,blue,0,maryjewellmtr,1
815719803,,0,blue,0,__leo97,0
815719804,1.0,0,0,0,theunrulyboy,0
815719806,0.0,0,0,0,Roxy__Foxy_,1
815719809,1.0,1,blue,1,HunnidRoundz,0
815719812,1.0,0,other,1,Boeingpro,0
815719816,,0,blue,0,blankyhanky21,0
815719819,0.0,0,blue,0,blankyhanky16,0
815719821,,0,blue,0,R_Parmley,0
815719822,1.0,1,blue,0,JackTownNoah,0
815719823,0.0,0,blue,0,blankyhanky2,0
815719824,1.0,0,blue,0,sosocy,1
815719826,0.0,1,blue,0,QueeenPeach,1
815719827,,1,0,1,MeganGilbertt,1
815719829,0.0,0,blue,0,blankyhanky12,0
815719833,1.0,0,blue,0,Fahima90,1
815719834,1.0,1,blue,1,austin7175,0
815719835,0.0,1,other,0,CherishR1,1
815719837,1.0,0,0,0,TheBibliolater,1
815719839,1.0,0,other,1,Italiataff,1
815719840,1.0,0,blue,0,Richhomiedk,0
815719841,0.0,0,0,1,Iindaikeji,1
815719843,0.0,1,blue,1,Stevebucky_lilo,0
815719844,0.0,0,blue,0,blankyhanky,1
815719846,0.0,1,other,1,disownedlrh,1
815719847,1.0,0,blue,1,DrBBahrami,0
815719848,1.0,1,0,0,totally_tay113,1
815719849,1.0,0,blue,0,NancyLei,1
815719851,0.0,1,blue,1,dilop10,0
815719852,0.0,0,other,1,AsianSweet_,1
815719853,0.0,0,blue,0,G_The_Prodigy,0
815719854,,1,other,0,sydneyaweaver,1
815719855,1.0,0,blue,0,MaliciousWitchy,1
815719858,0.0,0,blue,0,xtnjav,1
815719860,1.0,0,0,0,priyesh_lad,0
815719864,0.0,1,other,1,wootannnnn,1
815719865,1.0,0,blue,1,BlaCaSSo,0
815719866,0.0,0,blue,0,klewisd3,1
815719867,,0,blue,0,Ckaaay__,1
815719868,0.0,1,blue,1,melodisthes,1
815719869,1.0,0,blue,0,Georgiann3990,1
815719870,,1,other,1,cassiejimenez_,1
815719872,0.0,0,other,1,dollyymangoo,1
815719873,1.0,0,0,0,MichealDayoung,0
815719874,,0,blue,0,courserepfelix,0
815719875,,1,other,1,LindaRamnarine,1
815719876,1.0,0,blue,0,n1faping,0
815719878,1.0,0,other,0,BarbaraJoScott,1
815719879,0.0,1,other,1,Kerry_Louise993,1
815719880,1.0,0,other,0,patriciabragg,1
815719881,1.0,0,blue,1,D__REEZY,0
815719882,1.0,0,other,1,bootsiealert,0
815719883,,0,blue,0,esmeraldaoldfi1,1
815719884,0.0,0,blue,0,guruchelles,1
815719885,0.0,1,other,1,CraigRobinson93,0
815719886,1.0,0,other,1,AngryBlkManDC,0
815719889,1.0,1,other,1,imyoungsaiah,0
815719890,0.0,0,0,0,PastorMatthewO,0
815719891,,0,blue,0,JoeRoth19,0
815719892,0.0,1,other,1,IrvinDahvee,0
815719893,,0,blue,0,saladino29,0
815719895,1.0,0,blue,0,TheUnits,0
815719896,1.0,1,0,1,GQ_GiftedQueen,1
815719897,0.0,1,0,1,doingerins,0
815719899,0.0,1,0,1,notcunterino,1
815719900,1.0,0,blue,1,cgnetwork,0
815719901,1.0,0,blue,1,abdulahbolakale,0
815719902,1.0,0,other,0,OrganicExpert,1
815719903,1.0,0,blue,1,CoGeous831,1
815719904,1.0,0,other,0,SusieCumberland,1
815719905,0.0,0,other,1,babewharry,0
815719909,1.0,1,0,0,izzyhardisty1,1
815719912,0.0,0,blue,0,Seth51102,0
815719913,1.0,0,0,0,Harbi_jama,0
815719914,1.0,1,0,0,scarydrew86,0
815719916,0.0,0,blue,0,BHoffmann_,0
815719919,1.0,0,other,1,Eustache_D,0
815719921,0.0,1,other,1,Poeish,0
815719922,1.0,0,blue,1,Donald_Mmola,0
815719923,1.0,1,0,1,Marcel_The_Nerd,0
815719924,0.0,1,0,0,kdollaaaz,1
815719926,1.0,0,0,0,King_Osafo,0
815719927,1.0,1,0,0,OffandOn13,0
815719931,0.0,1,0,1,caryanne_,1
815719932,1.0,1,blue,1,Daisy_child,1
815719933,0.0,1,0,0,breeeannep,1
815719935,0.0,1,blue,1,jaygetsweird,1
815719936,1.0,1,0,0,Esther_Kores,1
815719938,1.0,1,0,1,Con_Lemxnnn,0
815719939,1.0,0,other,0,whoknowstv,1
815719941,0.0,1,other,1,Bulo_TheAfrican,0
815719943,0.0,0,0,1,ihateColt45,1
815719944,,0,blue,0,BossmanfRobert,0
815719945,0.0,1,other,1,JimmyJazz1968,0
815719948,1.0,1,0,1,CharismaTheKing,0
815719950,0.0,0,other,1,theylovintea_,1
815719951,,0,blue,0,robert_stock7,0
815719952,0.0,1,0,1,osnapitzgracey,1
815719953,0.0,0,0,1,BaileysEZPicks,1
815719954,0.0,0,blue,1,rizeiz,0
815719955,1.0,0,blue,0,Beverley3918,1
815719956,,0,blue,1,Ayu7sith4,1
815719957,0.0,1,blue,0,joshgbrown19,0
815719958,1.0,1,other,1,KristineWyllys,1
815719959,0.0,1,0,0,Ninami2525,0
815719960,0.0,0,other,0,leener76,1
815719961,1.0,1,blue,1,iwannaniallshug,0
815719962,0.0,0,blue,0,Bulah957,1
815719963,0.0,1,other,0,sXeBatpunk,0
815719967,1.0,1,0,1,JLenniDorner,1
815719968,0.0,0,other,1,illyill,1
815719969,0.0,0,other,1,ghost22sas,0
815719971,0.0,0,blue,0,mennace,0
815719972,0.0,1,blue,1,SAVALIIII,0
815719973,,0,blue,0,hanlon_keith,1
815719975,1.0,0,blue,1,Hope4Siblings,1
815719976,,0,0,0,JaneDoe023,1
815719977,0.0,1,blue,1,serenefrancesca,1
815719979,0.0,1,other,1,arianapeaceful,1
815719981,1.0,1,blue,1,STLAbuBadu,0
815719983,0.0,1,other,0,connor2110,0
815719984,0.0,1,other,0,SarahMarie0605,1
815719985,0.0,0,other,0,RyanMTracey,0
815719986,0.0,0,other,0,peaparker_,1
815719987,0.0,0,blue,0,loriewalker,1
815719988,1.0,1,0,1,INSPlRATIONS,0
815719989,0.0,1,blue,1,Jls_ca,1
815719990,0.0,1,blue,1,Phuck__Up,0
815719994,1.0,0,blue,1,sorayagarcia85,1
815719995,,0,blue,0,brians62,0
815719996,1.0,1,blue,0,MericasCaptain,0
815719999,1.0,0,blue,0,YUNGHOMIE_KEYON,0
815720000,1.0,1,other,1,IsMiseBrendan,0
815720001,0.0,1,blue,1,A_its_AC,0
815720002,1.0,1,other,1,t_thombs,1
815720006,0.0,0,blue,0,youngali1864,0
815720007,1.0,0,0,0,shalltear_enbot,1
815720008,1.0,1,blue,1,FaheemCFC,0
815720009,,0,blue,0,BurfordCarlton,1
815720010,0.0,0,0,0,mindyvonelling,1
815720011,1.0,0,blue,1,TerryNova_,1
815720012,0.0,0,blue,0,ElMacDeville,0
815720013,0.0,0,blue,0,paulwesleyshair,0
815720015,1.0,0,other,0,Trel67,0
815720016,0.0,1,other,1,tonyy_davis,0
815720017,,1,other,1,DenuuSanchezzzz,1
815720018,0.0,1,0,0,mukesmadness,0
815720019,1.0,1,other,1,DolphinMick,0
815720020,0.0,0,blue,0,AdamHtheBlade27,0
815720022,0.0,0,other,0,lilstu76,1
815720023,0.0,1,0,1,katheyy_,1
815720024,1.0,0,other,1,ValPopescu,0
815720026,1.0,1,other,1,Criss16_,1
815720027,0.0,0,other,1,RobbyPaseky,0
815720028,1.0,0,other,1,NotI_SaidTheCat,1
815720029,1.0,1,other,1,ckeogh1971,0
815720030,1.0,0,blue,0,intunes1,0
815720031,0.0,1,blue,0,sgraver13,1
815720032,,1,blue,0,17LUCASx,0
815720033,1.0,0,blue,0,PoliticalTom,0
815720035,0.0,1,other,0,beccagraceface,1
815720036,0.0,1,0,0,cassaaandraa_,1
815720037,1.0,0,other,1,DavidThinkr,0
815720038,1.0,1,other,1,just_playsoccer,1
815720039,1.0,0,other,0,KirstynBerkey90,1
815720042,,0,0,0,CoolJazFae,1
815720043,1.0,0,other,0,LisaMcCall,1
815720044,1.0,0,other,1,Khetha,0
815720048,1.0,0,blue,1,vladest_,0
815720049,1.0,1,blue,1,Raza_Lala_Khan,0
815720050,1.0,0,0,0,jaredkimball,0
815720051,,0,blue,0,GioffryStyle,0
815720055,1.0,0,other,1,CoolWhipIV,0
815720056,0.0,0,0,0,chipndale_,0
815720057,1.0,0,blue,0,commendchat,0
815720058,0.0,1,0,0,JayFromAvo,0
815720059,0.0,0,other,0,DD621,0
815720060,1.0,1,blue,1,srzjwalters,1
815720061,1.0,1,blue,0,j_alex_9,0
815720062,1.0,1,0,1,ghostlygarcia,1
815720063,0.0,0,blue,1,Keepontruckin71,0
815720064,,1,blue,0,DavidDavidjh14,0
815720065,0.0,1,0,1,EmilyBaptista96,1
815720066,0.0,1,other,1,chefyazzy,1
815720071,,0,blue,0,IncitatusSwift,0
815720073,0.0,0,0,0,mattfink8,0
815720074,0.0,0,other,1,SLukitomo,1
815720076,1.0,1,other,1,KarinaSanz07,1
815720077,1.0,0,blue,1,KeneAmazu,0
815720079,0.0,1,blue,0,heather_wicker,1
815720080,0.0,0,other,0,DanSimsonAT,0
815720081,,1,blue,0,watermeIonqueen,1
815720082,,0,blue,0,JohnJohndel2,0
815720085,0.0,1,other,1,EricBooth,0
815720090,,0,other,0,eriiikkact,1
815720091,0.0,0,blue,0,campertodd,0
815720092,0.0,1,other,1,PreachySnow,1
815720093,,1,other,1,NouisBums,1
815720094,1.0,0,blue,1,Smilodon48,1
815720095,0.0,0,blue,0,tzvikapo,0
815720096,1.0,1,blue,1,DianneDyconte,1
815720097,,1,blue,0,James004James,0
815720098,0.0,1,other,1,Puk3stigate,0
815720099,0.0,0,other,0,l0venadaya,1
815720100,1.0,1,other,1,mikster,1
815720101,1.0,1,blue,1,cliffordsIwt,1
815720102,1.0,0,blue,0,Raya__Lovers,1
815720103,,1,blue,0,9020Salman,0
815720105,0.0,0,other,1,TreaTrizzy_,1
815720106,1.0,1,other,1,hangingsliders,1
815720108,0.0,1,other,0,lizzyschultz98,1
815720109,0.0,1,blue,0,Shamalamal,0
815720110,1.0,1,other,0,dimplesdiaries,1
815720111,0.0,0,blue,0,omgitscharms,0
815720112,1.0,0,other,0,4totera,0
815720113,1.0,1,0,1,Phil_Cosby_,0
815720116,1.0,1,other,1,AliasCane,0
815720118,0.0,1,other,1,davelackie,0
